X,Y,OBJECTID,Project,BLM_AdminState,District,FieldOffice,EvaluationID,PointID,StreamName,FieldEvalDate,SampledMidLatitude,SampledMidLongitude,BottomReachLatitude,BottomReachLongitude,TopReachLatitude,TopReachLongitude,ProtocolReachLength,ProtocolType,ProtocolVersion,FieldStatus,PointSelectionType,OriginalDesign,OriginalStratum,StreamOrder,DefaultBenchmarkGroup,PctOverheadCover,PctBankOverheadCover,VegComplexity,VegComplexityWoody,VegComplexityUnderstoryGround,PctNoxiousWoodySpecies,PctNativeWoodySpecies,PctNoxiousHerbSpecies,PctSedgeRushSpecies,PctEquisetumSpecies,InvasiveInvertSpecies,ObservedInvertRichness,ExpectedInvertRichness,OE_Macroinvertebrate,MMI_Macroinvertebrate,OE_MMI_ModelUsed,OE_MMI_ModelApplicability,MacroinvertebrateCount,TotalNitrogen,PredictedTotalNitrogen,TotalPhosphorous,PredictedTotalPhosphorous,SpecificConductance,PredictedSpecificConductance,pH,InstantTemp,AugTempAvg,TurbidityAvg,PoolCount,PctPools,PoolFreq,ResPoolDepthAvg,LgWoodInChanCount,LgWoodInChanFreq,LgWoodInChanVol,LgWoodAboveChanCount,LgWoodAboveChanFreq,LgWoodAboveChanVol,PctFinesLessThan2mm,PctFinesLessThan6mm,D16,D84,D50,GeometricMeanParticleDiam,PctPoolTailFinesLessThan2mm,PctPoolTailFinesLessThan6mm,PctBankCoveredMIM,PctBankStable,PctBankCoveredStableMIM,PctBankCoveredOld,PctBankCoveredStableOld,BankfullHeightAvg,BenchHeightAvg,ChannelIncision,FloodplainConnectivity,InstreamHabitatComplexity,BankAngleAvg,ThalwegDepthCV,ThalwegDepthAvg,PctDry,BankfullWidthAvg,WettedWidthAvg,EntrenchmentRiffle1,EntrenchmentRiffle2,PctSlope,Sinuosity,HumanInfluence,BeaverFlowMod,BeaverSigns,WaterWithdrawals,SideChannels,PhotoLink,CoreSubset,Supplementals,GreenlineVegComposition,EvaluationID_OLD,RecordID,GlobalID,created_user,created_date,last_edited_user,last_edited_date
-108.061419,44.8695070000001,2619,WY_CodyFO,WY,Wind River Bighorn Basin District,Cody Field Office,CO-SS-41126_2020-06-28,CO-SS-41126,COTTONWOOD CREEK,2020/06/28 00:00:00+00,44.869507,-108.061419,44.869166,-108.062184,44.869886,-108.06079,150,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2020_FieldSeason.pdf,Full Reach,RandomGRTS,WY_CodyFO_Standard_2020,CodyFO,2,EasternXericBasin_SmallWadeable,47.2,63.9,,,,5,100,0,41,,Absent,5,13.51930228,0.37,,WY2018_BIGHORN BASIN FOOTHILLS,Pass,300,232,,20,,361.7,320.6,8.4,9.9,13.52,,9,14.39,60,0.26,6,4,0.615,,,,13.8,13.8,9,134,39,33,,,100,100,100,,,0.13,0.16,-0.9,1.1,,,0.43,0.19,0,2.07,1.68,1.93,2.64,9.32,1.1,"LandfillTrash, LivestockHorseBurro, Pipes, Recreation",None,Absent,Absent,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/WY/CO-SS-41126_2020-06-28/,No,,No,02C01754-CF82-47B6-B21B-492D453291A5,CO-SS-41126_2020-06-28,{24CB43F7-14B5-43FE-9BD9-2F0E693D4BAA},mrock@blm.gov_BLM_EGIS,2022/03/08 23:17:23+00,mrock@blm.gov_BLM_EGIS,2022/03/08 23:17:23+00
-109.105782,44.173477,2620,WY_CodyFO,WY,Wind River Bighorn Basin District,Cody Field Office,CO-SS-42454_2020-07-24,CO-SS-42454,,2020/07/24 00:00:00+00,44.173477,-109.105782,44.17342,-109.105162,44.173781,-109.106151,150,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2020_FieldSeason.pdf,Full Reach,RandomGRTS,WY_CodyFO_Standard_2020,CodyFO,2,EasternXericBasin_SmallWadeable,42.1,69.2,,,,0,100,95,100,,Absent,4,10.65515655,0.38,,WY2018_BIGHORN BASIN FOOTHILLS,Pass,300,471,,160.2,,597,356.1,8.4,12.1,12.94,,0,0,0,,0,0,0,,,,95.7,95.7,1,1,1,1,,,69,100,69,,,0.07,0.11,-0.85,1.24,,,0.29,0.12,0,0.59,0.45,3,1.99,1.19,1.69,"Buildings, LivestockHorseBurro, Mining",None,Absent,Absent,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/WY/CO-SS-42454_2020-07-24/,No,,No,11AAB52C-2325-476B-BBCB-14D3BFE9909F,CO-SS-42454_2020-07-24,{87E4781D-46EF-4657-9F53-9C145CDB3C28},mrock@blm.gov_BLM_EGIS,2022/03/08 23:17:23+00,mrock@blm.gov_BLM_EGIS,2022/03/08 23:17:23+00
-109.273499,44.185914,2621,WY_CodyFO,WY,Wind River Bighorn Basin District,Cody Field Office,CO-SS-47574_2020-08-22,CO-SS-47574,LITTLE ROSE CREEK,2020/08/22 00:00:00+00,44.185914,-109.273499,44.185275,-109.27362,44.186533,-109.273608,150,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2020_FieldSeason.pdf,Full Reach,RandomGRTS,WY_CodyFO_Standard_2020,CodyFO,1,NorthernRockies_SmallWadeable,58.2,87.7,,,,0,100,0,55,,Absent,10,12.4071771,0.81,,WY2018_VOLCANIC,Pass,300,134,,47.8,,121.6,95.3,7.89,6.6,9.54,,12,14.06,80,0.23,2,1.333,0.819,,,,2.9,4.8,21,180,76,64,,,100,100,100,,,0.21,0.24,-0.9,1.08,,,0.5,0.18,0,2.02,1.34,2.64,1.28,15.45,1.07,PastureHayFence,None,Absent,Absent,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/WY/CO-SS-47574_2020-08-22/,No,,No,7C73EC81-B71D-4C0E-8254-8302AA9F3AA2,CO-SS-47574_2020-08-22,{D9AAEA79-E913-45F9-B5E7-02F827E1CCC3},mrock@blm.gov_BLM_EGIS,2022/03/08 23:17:23+00,mrock@blm.gov_BLM_EGIS,2022/03/08 23:17:23+00
-109.07169,44.186045,2622,WY_CodyFO,WY,Wind River Bighorn Basin District,Cody Field Office,CO-SS-50646_2020-07-23,CO-SS-50646,SPRING CREEK,2020/07/23 00:00:00+00,44.186045,-109.07169,44.185763,-109.070971,44.186389,-109.072046,150,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2020_FieldSeason.pdf,Full Reach,RandomGRTS,WY_CodyFO_Standard_2020,CodyFO,2,EasternXericBasin_SmallWadeable,7.1,61.5,,,,0,45,100,100,,Absent,5,13.54433468,0.37,,WY2018_BIGHORN BASIN FOOTHILLS,Pass,300,0,,0,,492,264.9,8.32,14.6,13.69,,1,2.15,6.7,0.22,1,0.667,0.168,,,,56.7,57.1,1,35,2,5,,,95,98,93,,,0.1,0.3,-0.53,1.86,,,0.5,0.15,0,0.61,0.54,3,1.21,1.15,1.36,"Buildings, LivestockHorseBurro, PastureHayFence",None,Absent,Absent,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/WY/CO-SS-50646_2020-07-23/,No,,No,664E37B2-3693-460B-8335-2FC554665669,CO-SS-50646_2020-07-23,{7BE5DF03-EDC7-4256-8026-7BC893231621},mrock@blm.gov_BLM_EGIS,2022/03/08 23:17:23+00,mrock@blm.gov_BLM_EGIS,2022/03/08 23:17:23+00
-109.240281,44.253365,2623,WY_CodyFO,WY,Wind River Bighorn Basin District,Cody Field Office,CO-SS-51158_2020-08-21,CO-SS-51158,MEETEETSE CREEK,2020/08/21 00:00:00+00,44.253365,-109.240281,44.253889,-109.239827,44.253331,-109.241091,150,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2020_FieldSeason.pdf,Full Reach,RandomGRTS,WY_CodyFO_Standard_2020,CodyFO,2,NorthernRockies_SmallWadeable,6.1,38,,,,0,100,0,96,,Absent,7,10.54694499,0.66,,WY2018_VOLCANIC,Pass,300,116,,59,,86.9,62.6,7.95,6.4,7.12,,4,7.6,26.7,0.28,8,5.333,1.251,,,,0.4,1.7,36,208,88,86,,,100,100,100,,,0.25,0.25,-0.97,1.01,,,0.32,0.23,0,5.3,3.36,2.09,3,6.37,1.27,None,None,Absent,Absent,Present,https://gis.blm.doi.net/attachments/AIM/Lotic/WY/CO-SS-51158_2020-08-21/,No,,No,DCD94B56-F6B4-4E40-8658-88B9FC30FB53,CO-SS-51158_2020-08-21,{276482DE-3E63-4157-ACDA-999C89B8F933},mrock@blm.gov_BLM_EGIS,2022/03/08 23:17:23+00,mrock@blm.gov_BLM_EGIS,2022/03/08 23:17:23+00
-109.27693,44.1918410000001,2624,WY_CodyFO,WY,Wind River Bighorn Basin District,Cody Field Office,CO-SS-51670_2020-08-23,CO-SS-51670,LITTLE ROSE CREEK,2020/08/23 00:00:00+00,44.191841,-109.27693,44.191285,-109.276618,44.192316,-109.277154,150,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2020_FieldSeason.pdf,Full Reach,RandomGRTS,WY_CodyFO_Standard_2020,CodyFO,1,NorthernRockies_SmallWadeable,0.5,44.1,,,,0,100,0,100,,Absent,9,12.51194094,0.72,,WY2018_VOLCANIC,Pass,300,134,,35.6,,117.7,92.7,7.95,5.3,8.87,,12,18.07,80,0.19,0,0,0,,,,7.1,9.5,12,85,43,35,,,100,100,100,,,0.21,0.35,-0.63,1.4,,,0.39,0.15,0,1.65,1.21,2.03,2.85,6.84,1.23,"LivestockHorseBurro, PastureHayFence",None,Absent,Absent,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/WY/CO-SS-51670_2020-08-23/,No,,No,F1679E31-FFB4-4E8B-A89A-C99B016A137B,CO-SS-51670_2020-08-23,{B6C2DB97-A1FF-45DE-97AD-6C1D18D9AB1C},mrock@blm.gov_BLM_EGIS,2022/03/08 23:17:23+00,mrock@blm.gov_BLM_EGIS,2022/03/08 23:17:23+00
-108.008345,44.8628890000001,2625,WY_CodyFO,WY,Wind River Bighorn Basin District,Cody Field Office,CO-SS-52390_2020-09-02,CO-SS-52390,COTTONWOOD CREEK,2020/09/02 00:00:00+00,44.862889,-108.008345,44.862849,-108.009066,44.862528,-108.007526,150,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2020_FieldSeason.pdf,Partial Reach,RandomGRTS,WY_CodyFO_Standard_2020,CodyFO,2,EasternXericBasin_SmallWadeable,80.3,96.3,,,,0,100,0,5,,Absent,6,13.60689985,0.44,,WY2018_BIGHORN BASIN FOOTHILLS,Pass,300,354,,28.4,,358.7,289.1,8.58,7.8,9.19,,5,7.86,33.3,0.25,41,27.333,4.572,,,,49,54.8,1,29,4,5,,,93,100,93,,,0.22,0.3,-0.74,1.29,,,0.66,0.12,0,2.13,1.41,1.19,1.49,9,,Recreation,None,Absent,Absent,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/WY/CO-SS-52390_2020-09-02/,No,,No,F9C40E6E-6F56-4CE0-9178-8F1BCB96ACD8,CO-SS-52390_2020-09-02,{779BA7D6-E68F-4CEE-9A82-6CD545EF951F},mrock@blm.gov_BLM_EGIS,2022/03/08 23:17:23+00,mrock@blm.gov_BLM_EGIS,2022/03/08 23:17:23+00
-109.268663,44.218648,2626,WY_CodyFO,WY,Wind River Bighorn Basin District,Cody Field Office,CO-SS-59862_2020-08-20,CO-SS-59862,ROSE CREEK,2020/08/20 00:00:00+00,44.218648,-109.268663,44.218294,-109.267892,44.219199,-109.269062,150,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2020_FieldSeason.pdf,Full Reach,RandomGRTS,WY_CodyFO_Standard_2020,CodyFO,1,NorthernRockies_SmallWadeable,0.6,12,,,,0,4,0,100,,Absent,3,13.58987907,0.22,,WY2018_VOLCANIC,Pass,300,175,,55.5,,98.1,71.1,8.32,12.8,8.03,,2,1.8,13.3,0.14,0,0,0,,,,0,2.2,19,117,43,44,,,98,100,98,,,0.15,0.21,-0.78,1.35,,,0.59,0.05,0,1.41,0.92,3,3,8.56,1.09,"LandfillTrash, LivestockHorseBurro",None,Absent,Absent,Present,https://gis.blm.doi.net/attachments/AIM/Lotic/WY/CO-SS-59862_2020-08-20/,No,,No,8F9DCC42-AD87-4717-9DD9-6EC085C2D91C,CO-SS-59862_2020-08-20,{5B5CB259-F6F5-4C21-835C-B1A5C079CFD1},mrock@blm.gov_BLM_EGIS,2022/03/08 23:17:23+00,mrock@blm.gov_BLM_EGIS,2022/03/08 23:17:23+00
-108.950693,44.275197,2627,WY_CodyFO,WY,Wind River Bighorn Basin District,Cody Field Office,CO-SS-60198_2020-07-21,CO-SS-60198,SOUTH FORK DRY CREEK,2020/07/21 00:00:00+00,44.275197,-108.950693,44.274936,-108.949846,44.275051,-108.951808,150,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2020_FieldSeason.pdf,Full Reach,RandomGRTS,WY_CodyFO_Standard_2020,CodyFO,2,EasternXericBasin_SmallWadeable,10.8,27,,,,0,23,100,100,,Absent,1,13.00183418,0.08,,WY2018_BIGHORN BASIN FOOTHILLS,Pass,300,577,,36.2,,892,311.3,7.78,15.7,15.42,,3,7,20,0.4,0,0,0,,,,98.6,98.6,1,1,1,1,,,100,100,100,,,0.16,0.22,-0.79,1.29,,,1.55,0.07,0,3.55,1.4,2.46,1.3,2.14,1,"Buildings, LivestockHorseBurro, RoadRailroadCulvert",None,Absent,Absent,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/WY/CO-SS-60198_2020-07-21/,No,,No,30976227-4F4A-4EC5-B224-D172697EFE31,CO-SS-60198_2020-07-21,{7518F192-23E6-4173-86E6-803E197E24AF},mrock@blm.gov_BLM_EGIS,2022/03/08 23:17:23+00,mrock@blm.gov_BLM_EGIS,2022/03/08 23:17:23+00
-108.024053,44.973261,2628,WY_CodyFO,WY,Wind River Bighorn Basin District,Cody Field Office,CO-SS-70566_2020-09-05,CO-SS-70566,DEER CREEK,2020/09/05 00:00:00+00,44.973261,-108.024053,44.973388,-108.024983,44.973259,-108.023222,150,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2020_FieldSeason.pdf,Full Reach,RandomGRTS,WY_CodyFO_Standard_2020,CodyFO,2,RangelandPlains_SmallWadeable,91.7,98.7,,,,0,100,14,18,,Absent,9,12.9717841,0.69,,WY2018_BIGHORN BASIN FOOTHILLS,Pass,300,271,,53.8,,375.3,344.3,8.5,10.4,12.11,,14,25.1,93.3,0.25,21,14,9.944,,,,7.5,13.1,8,52,27,27,,,90,100,90,,,0.16,0.31,-0.6,1.41,,,0.51,0.19,0,1.82,1.59,1.4,1.39,6.31,1.08,None,None,Absent,Absent,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/WY/CO-SS-70566_2020-09-05/,No,,No,7C924F71-EADD-46EB-BBEB-DCC101FC3E15,CO-SS-70566_2020-09-05,{A49E6626-9B35-4829-A422-EF2334F779DF},mrock@blm.gov_BLM_EGIS,2022/03/08 23:17:23+00,mrock@blm.gov_BLM_EGIS,2022/03/08 23:17:23+00
-107.946258,44.771912,2629,WY_CodyFO,WY,Wind River Bighorn Basin District,Cody Field Office,CO-SS-74918_2020-08-07,CO-SS-74918,NORTH FORK CRYSTAL CREEK,2020/08/07 00:00:00+00,44.771912,-107.946258,44.771241,-107.946467,44.772508,-107.946051,150,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2020_FieldSeason.pdf,Full Reach,RandomGRTS,WY_CodyFO_Standard_2020,CodyFO,1,EasternXericBasin_SmallWadeable,78.1,84.8,,,,0,100,0,91,,Absent,9,13.47965845,0.67,,WY2018_BIGHORN BASIN FOOTHILLS,Pass,300,135,,20,,370.8,287.6,8.26,11.8,14.74,,10,9.71,66.7,0.18,15,10,3.881,,,,29.5,35.2,2,63,12,14,,,95,100,95,,,0.17,0.3,-0.64,1.45,,,0.42,0.16,0,1.25,0.94,2.34,2.42,8.5,1.04,LivestockHorseBurro,None,Absent,Absent,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/WY/CO-SS-74918_2020-08-07/,No,,No,E5C1C5AC-71C4-4D7A-B0B5-B3AA83E7FE13,CO-SS-74918_2020-08-07,{A1092E15-CE98-4873-A116-FC25AB7C8074},mrock@blm.gov_BLM_EGIS,2022/03/08 23:17:23+00,mrock@blm.gov_BLM_EGIS,2022/03/08 23:17:23+00
-109.399659,44.405019,2630,WY_CodyFO,WY,Wind River Bighorn Basin District,Cody Field Office,CO-SS-76183_2020-07-22,CO-SS-76183,BRETECHE CREEK,2020/07/22 00:00:00+00,44.405019,-109.399659,44.405226,-109.398892,44.404791,-109.400377,150,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2020_FieldSeason.pdf,Full Reach,RandomGRTS,WY_CodyFO_Standard_2020,CodyFO,1,NorthernRockies_SmallWadeable,20.2,51.3,,,,0,82,59,55,,Absent,6,14.31401535,0.42,,WY2018_VOLCANIC,Pass,300,584,,201.6,,123,140.7,8.14,13.1,9.94,,5,2.85,33.3,0.14,4,2.667,0.878,,,,35.4,40.1,2,71,14,12,,,29,79,29,,,0.18,0.59,-0.29,2.98,,,0.83,0.04,0,1.83,0.74,1.41,1.37,16.77,1.18,LivestockHorseBurro,None,Absent,Absent,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/WY/CO-SS-76183_2020-07-22/,No,,No,2D67ED26-DB23-48FC-B097-8FDC56FB9EFC,CO-SS-76183_2020-07-22,{A821EAFE-6631-4A87-BAEA-758F7671BF4B},mrock@blm.gov_BLM_EGIS,2022/03/08 23:17:23+00,mrock@blm.gov_BLM_EGIS,2022/03/08 23:17:23+00
-110.478887,41.0905050000001,2631,WY_HighDesertDO,WY,High Desert District,Kemmerer Field Office,HD-TR-1213_2017-08-28,HD-TR-1213,WILLOW CREEK,2017/08/28 00:00:00+00,41.090505,-110.478887,41.090891,-110.47885,41.09007,-110.478665,150,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2017_FieldSeason.pdf,Full Reach,Targeted,,NA,3,EasternXericBasin_SmallWadeable,2.4,77.8,1.38,0.71,0.71,,,,,,Absent,9,10.91566567,0.82450308,,WY2018_WYOMING BASIN,Pass,300,,,,25.5,399.5,200.2,8.53,16.4,14.02,0.51,10,52.6,66.7,0.31,0,0,0,,,,22.4,22.4,1,211,69,36,,,,92,,96,90,0.13,0.43,-0.4,1.73,0.31,,0.41,0.28,0,2.25,1.8,3,3,1.25,1.62,"LivestockHorseBurro, PastureHayFence",None,Rare,Absent,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/WY/HD-TR-1213_2017-08-28/,No,,No,353B9A3A-A6C5-4064-AB5A-E050014C0F78,HD-TR-1213_2017-08-28,{D240E77B-6D1B-4E6F-A0FF-C0001D867084},mrock@blm.gov_BLM_EGIS,2022/03/08 23:17:23+00,mrock@blm.gov_BLM_EGIS,2022/03/08 23:17:23+00
-110.464646,41.1145280000001,2632,WY_HighDesertDO,WY,High Desert District,Kemmerer Field Office,HD-TR-1286_2017-08-28,HD-TR-1286,WILLOW CREEK,2017/08/28 00:00:00+00,41.114528,-110.464646,41.114978,-110.46409,41.11417,-110.465058,150,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2017_FieldSeason.pdf,Full Reach,Targeted,,NA,3,EasternXericBasin_SmallWadeable,25.1,43.3,0.98,0.73,0.7,,,,,,Absent,8,11.34542635,0.70512996,,WY2018_WYOMING BASIN,Pass,297,,,,32.5,375.8,200.5,8.18,10.8,14.56,0.53,8,60.13,53.3,0.31,0,0,0,,,,11.4,11.9,18,180,80,56,,,,78,,59,56,0.21,0.53,-0.38,1.74,0.29,,0.46,0.28,0,3.57,2.6,1.73,3,1.41,1.24,"LandfillTrash, PastureHayFence, Recreation, RoadRailroadCulvert",None,Absent,Absent,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/WY/HD-TR-1286_2017-08-28/,No,,No,CB5155BA-5747-4C7E-BCF9-CEB9FE80E539,HD-TR-1286_2017-08-28,{06A993C7-F9F9-401C-8112-256B73799624},mrock@blm.gov_BLM_EGIS,2022/03/08 23:17:23+00,mrock@blm.gov_BLM_EGIS,2022/03/08 23:17:23+00
-110.251179,41.0248750000001,2633,WY_HighDesertDO,WY,High Desert District,Rock Springs Field Office,HD-TR-1355_2017-09-26,HD-TR-1355,HENRY'S FORK,2017/09/26 00:00:00+00,41.024875,-110.251179,41.025041,-110.250684,41.024429,-110.251688,171,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2017_FieldSeason.pdf,Full Reach,Targeted,,NA,3,EasternXericBasin_LargeWadeable,5.3,48.6,1.02,0.77,0.62,,,,,,Absent,9,11.2944103,0.79685435,,WY2018_WYOMING BASIN,Pass,300,,,,22.4,127,125.8,7.77,6.6,13.76,2.75,6,67,35,0.68,30,17.544,8.907,,,,11.8,11.8,37,236,95,64,,,,87,,55,54,0.29,0.55,-0.44,1.31,0.43,,0.44,0.56,0,11.02,7.91,3,3,1.7,1.58,"Buildings, Mining, PastureHayFence, RoadRailroadCulvert",None,Common,Absent,Present,https://gis.blm.doi.net/attachments/AIM/Lotic/WY/HD-TR-1355_2017-09-26/,No,,No,1590BE8E-EBFC-471D-85A2-E16FD04E79DE,HD-TR-1355_2017-09-26,{D83B1498-FA27-4E34-8445-9E641A9326D9},mrock@blm.gov_BLM_EGIS,2022/03/08 23:17:23+00,mrock@blm.gov_BLM_EGIS,2022/03/08 23:17:23+00
-110.475289,42.2934760000001,2634,WY_HighDesertDO,WY,High Desert District,Pinedale Field Office,HD-TR-1452_2017-08-27,HD-TR-1452,MILLER CREEK,2017/08/27 00:00:00+00,42.293476,-110.475289,42.294143,-110.475225,42.292867,-110.47528,150,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2017_FieldSeason.pdf,Full Reach,Targeted,,NA,2,NorthernRockies_SmallWadeable,58.6,76.7,1.2,0.87,0.8,,,,,,Absent,9,8.85744308,1.01609459,,WY2018_SEDIMENTARY MNTS,Pass,298,,,,20,394.2,426.4,8.06,7.2,12.46,1.23,4,11.67,26.7,0.23,1,0.667,0.053,,,,6.7,6.7,22,220,97,86,,,,95,,70,70,0.24,0.61,-0.32,1.77,0.71,,0.19,0.29,0,3.17,2.03,3,2.88,3.59,1.06,"PastureHayFence, RoadRailroadCulvert",None,Absent,Absent,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/WY/HD-TR-1452_2017-08-27/,No,,No,629C6577-C4C6-4A3C-AE2A-A7113A73F4C7,HD-TR-1452_2017-08-27,{70513BA9-764F-4624-9C65-963F0017A4C5},mrock@blm.gov_BLM_EGIS,2022/03/08 23:17:23+00,mrock@blm.gov_BLM_EGIS,2022/03/08 23:17:23+00
-110.841572,42.2397760000001,2635,WY_HighDesertDO,WY,High Desert District,Kemmerer Field Office,KE-TR-63143_2020-09-01,KE-TR-63143,SAWMILL,2020/09/01 00:00:00+00,42.239776,-110.841572,42.239384,-110.842031,42.239959,-110.840689,150,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2020_FieldSeason.pdf,Full Reach,Targeted,,NA,2,NorthernRockies_SmallWadeable,36.6,84.5,,,,0,72,100,100,,Absent,5,7.9448329,0.63,,WY2018_SEDIMENTARY MNTS,Pass,300,189,,26.5,,35,422,8.28,7.4,12.8,2.28,2,2.22,13.3,0.29,1,0.667,0.029,,,,30.8,49.2,1,24,7,6,,,71,55,52,,,0.18,0.86,-0.11,3.32,,,0.48,0.12,0,1.96,1.32,2.2,1.12,2,1.18,"LivestockHorseBurro, PastureHayFence, RoadRailroadCulvert",Major,Rare,Absent,Present,https://gis.blm.doi.net/attachments/AIM/Lotic/WY/KE-TR-63143_2020-09-01/,No,,No,A4AB6C43-0E7D-47B0-A077-1774DD74BB91,KE-TR-63143_2020-09-01,{7CE60C0C-0078-4B3B-8141-1E149F07C16B},mrock@blm.gov_BLM_EGIS,2022/03/08 23:17:23+00,mrock@blm.gov_BLM_EGIS,2022/03/08 23:17:23+00
-110.519998,42.0763480000001,2636,WY_HighDesertDO,WY,High Desert District,Kemmerer Field Office,KN-LS-10321_2017-06-13,KN-LS-10321,RONEY CREEK,2017/06/13 00:00:00+00,42.076348,-110.519998,42.076354,-110.519081,42.075513,-110.519489,150,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2017_FieldSeason.pdf,Full Reach,RandomGRTS,WY_KemmererFO_Standard_2017,KemmererFO No-GRSG,3,EasternXericBasin_SmallWadeable,3.3,43.6,1.47,0.93,0.93,,,,,,Absent,4,8.8108954,0.45398337,,WY2018_WYOMING BASIN,Pass,283,177.4,184.9,11.8,19.9,624,274.8,8.1,13,14.35,4.87,2,65.27,13.3,0.95,0,0,0,,,,83,85,1,5,1,2,,,,68,,57,48,0.08,0.52,-0.26,1.67,0.17,,0.28,0.7,0,5.15,4.57,2.27,3,0.48,1.51,"PastureHayFence, RoadRailroadCulvert",Major,Common,Absent,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/WY/KN-LS-10321_2017-06-13/,No,,No,E7139A9D-E99A-4ABD-80A6-9DF2655A56EE,KN-LS-10321_2017-06-13,{E9C64436-C814-48B3-BFDB-F69DD0BD0F02},mrock@blm.gov_BLM_EGIS,2022/03/08 23:17:23+00,mrock@blm.gov_BLM_EGIS,2022/03/08 23:17:23+00
-110.498967,41.4223490000001,2637,WY_HighDesertDO,WY,High Desert District,Kemmerer Field Office,KN-LS-10769_2017-07-06,KN-LS-10769,MUDDY CREEK,2017/07/06 00:00:00+00,41.422349,-110.498967,41.422081,-110.498296,41.422567,-110.499767,150,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2017_FieldSeason.pdf,Full Reach,RandomGRTS,WY_KemmererFO_Standard_2017,KemmererFO No-GRSG,4,EasternXericBasin_SmallWadeable,0,15.8,0.46,0.13,0.13,,,,,,Absent,3,14.02539598,0.2138977,,WY2018_WYOMING BASIN,Pass,300,,,,25.1,2401,390.1,8.29,17.4,16.73,6.28,2,8.33,13.3,0.15,0,0,0,,,,86.2,90,1,2,2,2,,,,31,,2,2,0.47,0.83,-0.34,1.47,0,,0.28,0.28,0,8.52,6.28,1.7,2.05,0.07,1.12,"Buildings, PastureHayFence, RoadRailroadCulvert",None,Absent,Absent,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/WY/KN-LS-10769_2017-07-06/,No,,No,A5419D52-5040-4A55-BB11-F4E5D527CA8E,KN-LS-10769_2017-07-06,{55BBA6E1-B4EB-43DE-A409-6CC965A834CC},mrock@blm.gov_BLM_EGIS,2022/03/08 23:17:23+00,mrock@blm.gov_BLM_EGIS,2022/03/08 23:17:23+00
